2855	5
19075	0.605924478201511	20897	0.3621392576330912	13875	0.007930768865847754	13874	0.006578611727862062	13873	0.005563863557300644
28521	0.9740702141330304	28520	0.023919487060434605	19077	0.0015214749970770085	19076	0.0004863320851992133	14292	4.725351264803365e-07
607	0.9570105272482251	26139	0.020459201633097633	26138	0.015973803516046877	20875	0.0021771717619547618	877	0.0021037085273316668
20889	0.5083171976478985	11270	0.11945586707935399	18351	0.1047735172933563	20882	0.06802888325636605	23379	0.05379974313186317
15540	0.16572109751803019	15542	0.1643414916126564	15539	0.1569163642969695	15543	0.14765988087567508	11515	0.12043960089314244
14006	0.4352473475770983	9766	0.2888571996159574	9705	0.07946466359866379	9713	0.06990033826101572	9720	0.04228910156329699
10619	0.5325896312523258	10626	0.20250439943879808	20391	0.16425997395408734	20467	0.08496742212170082	10628	0.007261712610522012
28969	0.8975895080758856	8718	0.03911751587344548	8715	0.027155299064454706	13205	0.027088236959342014	8714	0.005587535436728853
34	0.7422327626378437	8702	0.13619454131577927	28678	0.05766684187088542	8704	0.022941507240014813	28677	0.013246144456970895
1656	0.37358218786927105	1655	0.29910850930104754	8695	0.19773279737438948	8696	0.11224240211033458	10343	0.00300979312460789
12464	0.6510494477885369	2825	0.3407141810174912	788	0.006596657457804121	9272	0.0015259113183789422	7945	9.737099911687788e-05
9267	0.31486040853069436	3909	0.2715562302149416	13444	0.17512398725097889	437	0.16370257573108812	12480	0.03033235569665931
16402	0.8114414514705535	1622	0.11249448424306224	42	0.02963772480609376	16403	0.029604847002434875	19181	0.007609878630415339
9291	0.2781476420235013	9908	0.2373461096896071	9907	0.19090593264313999	9280	0.13852148166296666	9321	0.07744846003938509
14036	0.6369167494016497	14042	0.19236015104998427	14037	0.07589928379220921	17928	0.026990556971450783	14043	0.025801970022777926
9299	0.4501047104347573	11760	0.24380975031547503	3923	0.2300009034604256	9313	0.03900216428591603	9320	0.0370443234413962
434	0.5756600436480488	9331	0.3101279647328559	32418	0.059813872893084895	9354	0.013593775509840011	9316	0.0051799847256079395
32409	0.29419409026611765	17004	0.2917259704163095	4172	0.15651239595986538	25310	0.055107436743118264	17002	0.054233699004652816
32410	0.4095895657396781	24377	0.209890243096391	24376	0.1565037803919271	9377	0.07070009471111158	9346	0.0626902200036777
4196	0.3787988870856003	24380	0.28290272763054214	4197	0.19198546797963117	4194	0.09683908203698063	1671	0.036697892448542255
6533	0.5747845654766212	24374	0.3075777004961282	13999	0.08132009653431174	14000	0.033858884747619125	6575	0.0010686522020340785
15540	0.16572109751803019	15542	0.1643414916126564	15539	0.1569163642969695	15543	0.14765988087567508	11515	0.12043960089314244
14006	0.4352473475770983	9766	0.2888571996159574	9705	0.07946466359866379	9713	0.06990033826101572	9720	0.04228910156329699
10619	0.5325896312523258	10626	0.20250439943879808	20391	0.16425997395408734	20467	0.08496742212170082	10628	0.007261712610522012
28969	0.8975895080758856	8718	0.03911751587344548	8715	0.027155299064454706	13205	0.027088236959342014	8714	0.005587535436728853
34	0.7422327626378437	8702	0.13619454131577927	28678	0.05766684187088542	8704	0.022941507240014813	28677	0.013246144456970895
1656	0.37358218786927105	1655	0.29910850930104754	8695	0.19773279737438948	8696	0.11224240211033458	10343	0.00300979312460789
12464	0.6510494477885369	2825	0.3407141810174912	788	0.006596657457804121	9272	0.0015259113183789422	7945	9.737099911687788e-05
9267	0.31486040853069436	3909	0.2715562302149416	13444	0.17512398725097889	437	0.16370257573108812	12480	0.03033235569665931
16402	0.8114414514705535	1622	0.11249448424306224	42	0.02963772480609376	16403	0.029604847002434875	19181	0.007609878630415339
9291	0.2781476420235013	9908	0.2373461096896071	9907	0.19090593264313999	9280	0.13852148166296666	9321	0.07744846003938509
14036	0.6369167494016497	14042	0.19236015104998427	14037	0.07589928379220921	17928	0.026990556971450783	14043	0.025801970022777926
9299	0.4501047104347573	11760	0.24380975031547503	3923	0.2300009034604256	9313	0.03900216428591603	9320	0.0370443234413962
434	0.5756600436480488	9331	0.3101279647328559	32418	0.059813872893084895	9354	0.013593775509840011	9316	0.0051799847256079395
32409	0.29419409026611765	17004	0.2917259704163095	4172	0.15651239595986538	25310	0.055107436743118264	17002	0.054233699004652816
32410	0.4095895657396781	24377	0.209890243096391	24376	0.1565037803919271	9377	0.07070009471111158	9346	0.0626902200036777
4196	0.3787988870856003	24380	0.28290272763054214	4197	0.19198546797963117	4194	0.09683908203698063	1671	0.036697892448542255
6533	0.5747845654766212	24374	0.3075777004961282	13999	0.08132009653431174	14000	0.033858884747619125	6575	0.0010686522020340785
9684	0.35186777753622034	9685	0.33761333867774734	9728	0.09415789686819835	23164	0.06411037088362088	9682	0.03214874227907079
9672	0.5048795065787955	10625	0.4321406764716826	12602	0.024831861861331402	14004	0.02279885220180352	20347	0.005340590599154914
13205	0.6122497669817847	8715	0.33418447763435516	8714	0.04212961347331729	28969	0.004812331497638771	28971	0.004355024790374293
8706	0.5283784687486984	8705	0.09264071294395544	848	0.07691870201110035	28678	0.06025121968899049	8707	0.05242469110798837
1654	0.19667468777507516	786	0.1809218949653192	1653	0.16755133696357055	35	0.10316218043135138	34	0.05656285436029065
2825	0.6485822681630979	12464	0.3455108909328939	7945	0.005763708515059568	788	6.852312906404578e-05	26724	2.983132178318646e-05
3909	0.35424839023323207	13444	0.3542301241177592	9267	0.19429819026736458	437	0.05980951838199915	13447	0.008790038376497084
13395	0.4415742484144882	2827	0.3960456341518991	436	0.1299760855201269	3911	0.013961004397994562	9305	0.009487485410529822
9297	0.30498711744803786	9308	0.27750565506930036	26236	0.15424141412166698	1665	0.1408259077669838	1666	0.039124714853851904
10924	0.6845659855037991	3848	0.18647003084109015	21890	0.05211249650436775	14038	0.02692173128163802	1694	0.019963513058994777
4180	0.8986798205547823	4179	0.042854466745033494	4737	0.028693982787999513	16707	0.013227557562645766	4178	0.00894462407326861
32411	0.40741994847565016	9312	0.16900868439327668	9316	0.11703425507982887	28886	0.09618569619192363	9306	0.053455012853016355
26529	0.29364015534814997	26284	0.16757009700570716	10928	0.13120158918213543	13204	0.12327507758896336	26286	0.07970435103301304
29798	0.9829331768912534	6448	0.007221031493260435	26180	0.0047394764013644055	24649	0.0033367907238746903	18003	0.001580808810992805
32424	0.6478075896098644	9392	0.11042521512512432	9383	0.09726640296579762	4132	0.07899448148999014	4135	0.035110255372339694
9378	0.28339305317806646	4192	0.25833528408241313	4191	0.1783481726421304	32415	0.13648946463101705	32416	0.07607462939131181
4182	0.6662870850366456	32417	0.1663268381432256	32419	0.08669534959210477	9319	0.03413827511532004	4176	0.031177248988754503
4181	0.6153406357378897	28922	0.21877378892062205	4171	0.05864343650221633	4174	0.03835779190296361	4178	0.037850836682638354
22009	0.45273200041620537	1692	0.3918934578233647	12549	0.1549337750099307	1693	0.00025272630538128514	22008	0.0001446675681405745
1661	0.31580449522544557	9324	0.15610806638039504	26841	0.12106790256176375	1662	0.07567442964108896	1667	0.06321029910284909
3911	0.5364071919499019	435	0.33155458213150446	13396	0.05228426840273347	436	0.04578282175269113	2827	0.02434110497636447
22799	0.5479103086264873	12479	0.1968900138648731	9265	0.1587702757423876	13446	0.04694120635566886	13448	0.026415887413469653
2825	0.520246622810043	12464	0.463857643171349	7945	0.01424526357025141	788	0.0009849174267410605	9272	0.0005366315631666747
7959	0.35316323818734874	8698	0.23560469994516722	31694	0.20603117824194908	8697	0.13346576161508322	7961	0.04564506152892928
29667	0.520228457763509	10614	0.34855711085893537	13777	0.0660358964388861	22636	0.04321658326283437	29666	0.019334744133039334
8722	0.4203921402263238	8723	0.2979824409742335	8721	0.2241145220045679	10617	0.034093719340354746	8725	0.013785936399337347
9719	0.19681525385919282	9671	0.18998493578202497	782	0.16143098427172534	20347	0.1454890132097015	9712	0.12699731595112024
9691	0.3814596539746731	9682	0.3263531320260992	9715	0.12312413987776427	9669	0.06773970115547244	9690	0.037606753496214756
15540	0.24660745865454772	15542	0.23387007457517453	15539	0.18996524976689355	15543	0.14341554633182757	11515	0.09140655187920377
27161	0.9999249160507832	31510	1.6367471074462456e-05	31652	1.4333956686021908e-05	31651	1.1731280186573778e-05	31650	9.531848425377912e-06
31508	0.740218991892094	31507	0.1628793540749157	26312	0.04429159291334981	18660	0.015246028560773818	31825	0.011728301277575234
16205	0.3096524002986922	32229	0.12773526681668693	32219	0.09266155686855963	15541	0.06746785592778487	32228	0.06506912927175004
4448	0.8796688991090551	3795	0.07493087650879128	25337	0.03466895341614298	3791	0.0051910885044775664	3794	0.003513915409808624
25271	0.7539444745111076	3705	0.23962057698108322	23643	0.006432429521487948	13005	2.3327498791515362e-06	3709	6.395872780655903e-08
10462	0.39107763744451013	12995	0.3008640938692252	1410	0.13482957995177083	12996	0.10869434685565309	3750	0.06370904913503442
6540	0.6006983342994908	3748	0.38998020380504655	14946	0.009212095885120716	14942	9.657957712580224e-05	20921	1.136145418044225e-05
12989	0.9674392425893465	26722	0.021145569589526295	12992	0.003117867204691999	10586	0.003109684754961816	26720	0.0012725274977655337
12829	0.7014605657756969	12830	0.17862798736847263	12828	0.07052175685741432	3662	0.009053856943787077	2589	0.008231786922310459
2017	0.4746240347641953	2023	0.3470820248148466	11422	0.08340097972687523	12827	0.03599314301357372	2022	0.025035076261762688
8128	0.25922888130456045	793	0.2383345063103779	2014	0.23493177355659364	10515	0.12220578158146769	10508	0.09876587708115726
8113	0.776565891568982	8158	0.1084828323060735	8168	0.0763267126736052	13364	0.019115995055284277	8116	0.011668235254604803
9999	0.37096580524184	2027	0.22178432469931414	9998	0.16788955684735452	3650	0.10179858722431616	17216	0.060392383618202414
8179	0.21100961854434747	8122	0.12838015329844119	9994	0.12633682996184634	28672	0.10148013383338438	9995	0.09251696678363715
11834	0.8647781087411104	11820	0.07309420036280379	11821	0.04705674715750448	16747	0.015040253918947897	2409	1.7484688817518006e-05
11771	0.42069195228684336	11772	0.3400225883624818	2375	0.12205663298385709	47	0.11572480590968465	26638	0.001281531091524194
2376	0.539989719866287	725	0.22813264291665075	24932	0.14197671636756695	24926	0.08984260974063553	2377	4.267442235639907e-05
14784	0.7324207368353852	28528	0.18190489234661608	15671	0.08031972286457846	25871	0.0018000800381523891	2380	0.0014910884972172312
10836	0.23766273472317104	939	0.18992882000222874	11808	0.16637993268781207	10837	0.14185580598047434	940	0.08696303459778433
10609	0.8411997650250709	11796	0.08851075239283154	10436	0.03991863436192235	25785	0.02886451087076612	26659	0.001311416037011033
7456	0.6814827047183876	7452	0.1454970270857104	930	0.10417862969295724	2222	0.06739705526958786	14201	0.0003988661357643722
6970	0.40510635972732906	22946	0.17811863765793376	22942	0.15047143482880296	26705	0.08642606354147665	2250	0.08028871858054021
26657	0.16541320634914106	22795	0.13748351972763478	26658	0.12846903519958522	22790	0.08116402916693671	22796	0.0808811821966826
11430	0.5017495286418245	22943	0.16023521278888436	11429	0.14470939600857521	25788	0.05456802599031162	11431	0.050851361572406814
14787	0.6227136520132718	25870	0.10848747102295735	2324	0.07237961799622361	2381	0.05171567930597479	25873	0.046058899282001464
11819	0.681724303638171	11818	0.22223311803763773	2377	0.05988378486971203	2378	0.024326177678889695	943	0.011584801444081557
7024	0.9895167434630476	11771	0.0036099502179907416	6901	0.00270959014890628	11772	0.002192664967917148	2375	0.0011178443166870986
2410	0.34273194681434865	16743	0.1456884069041637	16746	0.11126901410936972	27082	0.10801894590438871	27083	0.09876727575007582
12305	0.5669938076446379	6840	0.2883469036244584	12306	0.08864132453109601	9969	0.0185985970963155	9968	0.01060780953300961
9996	0.20297708717594212	9995	0.16538056954578625	9994	0.09403319794674957	9997	0.07897189319177998	8195	0.0771689102175679
8158	0.4759622388783762	8226	0.2645430145002659	8113	0.17782090316653335	20014	0.04727244485605371	10476	0.025879907673203573
3645	0.6557574601985888	3643	0.2819145536563538	7167	0.04303153263076426	7166	0.010216593460822425	3646	0.002373552853238993
14526	0.5922197433738593	14527	0.20007783971487958	14530	0.06453622539571263	14529	0.04769738105209877	14531	0.04126089383509321
10585	0.34072061898927447	12990	0.19949585866156544	2125	0.18107778831057975	12987	0.12471383506404954	12991	0.04521139296799431
14945	0.8890959439505903	6502	0.10845127269314384	14942	0.0023932345200809828	14947	3.539294437424542e-05	14946	1.3749074686791596e-05
13003	0.46420232988259	19360	0.3430170749087883	14948	0.19261664691796967	19359	0.00014958830677890057	12993	6.7119021863193926e-06
1410	0.5828162120704303	10462	0.20653153679939243	12996	0.12902082799778702	12995	0.08163114430361708	16295	2.5218088410617167e-07
11523	0.24166321827467158	3754	0.21746397865197659	9718	0.2149262149029267	9689	0.17830553337027977	28335	0.08595965073794667
9766	0.3313503613939481	14006	0.2569508737465239	9708	0.18597482391487183	9705	0.11669083683144121	9756	0.06817651816094876
12602	0.46276347211774194	14004	0.28145224074862696	20347	0.2041852733474471	9672	0.026779331236643923	10625	0.024814552499513247
10349	0.8445179571655114	8718	0.10130503553078969	1594	0.03836735642377628	20395	0.005497581754581802	846	0.0033960897578618494
8710	0.5415391826300108	8709	0.3692655074006421	8711	0.04285581646343349	8708	0.017632310103209082	20387	0.013815461832673709
31711	0.5570045678314138	31710	0.09066507916173246	31705	0.06440828215339214	31701	0.049210702201836085	31709	0.04392378195880123
13733	0.5154928473066592	7952	0.22017715179916972	13730	0.1735828163499094	7956	0.08243788609870896	13731	0.007898947007055937
1621	0.46776422379762334	25236	0.23685591467722825	23996	0.16697981765891634	1658	0.053554340459486725	23695	0.028654081678330667
42	0.6786817337100395	1622	0.3078219158535885	36	0.0060958510542238895	9183	0.005798424466509625	16402	0.001358019418384302
1624	0.6384260996393234	9298	0.1709656183579226	32287	0.09365212918803982	12604	0.05077528860837391	32389	0.0282066235777436
9277	0.1286225691245322	26837	0.09757997832703282	26834	0.08339451454401804	26833	0.07230284502523614	9325	0.06480539550880783
1692	0.6353640607830667	12549	0.19467672991083662	22009	0.16684601727303505	1693	0.0023730370223681066	1626	0.0005307544933069803
9323	0.6901374494519092	4177	0.1288540008977456	9311	0.047101733941168865	4173	0.02237663302123694	9307	0.021812407541396146
4183	0.6479841185394936	10639	0.21023635062873855	4184	0.05859621346752743	32417	0.037224897224194406	32419	0.032660709849705746
32412	0.44535864787224866	32416	0.20374920701228494	4191	0.11300574129195369	4190	0.10428816753758774	4192	0.07815909810769493
9359	0.4904754018716243	4135	0.3508280584039548	4132	0.1185742625770865	9392	0.029692502558658195	32424	0.0059557179712300895
6448	0.35030269927917024	26180	0.30855411618703965	24649	0.2601446948564227	29798	0.0798556148687949	18003	0.00045112001014030115
18003	0.9625824521397137	26177	0.01566857743725123	26179	0.008004430554305546	26519	0.0049443077277394444	26217	0.0026105283450318577
4197	0.9470938728760298	9404	0.03379131591149778	4196	0.007694481743133058	4194	0.0049678505637916264	24380	0.004233467123715773
9378	0.6244367779138146	32415	0.18077663022694485	4192	0.06593006491239381	4191	0.06432417143763078	9365	0.03278174687990384
10640	0.4763242036597346	10638	0.38421034592739894	4176	0.09793982137865592	9391	0.021262804557407596	28892	0.005275429644590433
16713	0.4403082645836078	16710	0.321759529657109	16707	0.1106727871326852	16709	0.06494334162869377	16712	0.022644395776388083
21890	0.37941865246021744	14038	0.32289583290400564	14037	0.19177162324046415	17928	0.05096027952692852	14042	0.019799665570835852
9321	0.46131308496639817	1700	0.1699810759507988	9291	0.11277971224607863	9908	0.08821125567031089	9907	0.08143701806567617
19181	0.8851291257589035	16403	0.09198248738401428	13994	0.016017572880506904	16402	0.004801331765995959	13992	0.0017042566393012679
25236	0.8250207754988845	1621	0.12054992342510723	25235	0.025889799318052673	23695	0.018027035803646778	23696	0.005680071743444556
7959	0.33125054790375297	8697	0.2877054191993044	8698	0.1642717056525943	31694	0.09640741212683641	7961	0.08262697617744864
10345	0.6523543454814004	13777	0.09013211538100115	22636	0.08747778078305352	22638	0.08026611078946731	10615	0.04498458527691754
9673	0.4646659400331366	10629	0.2934525621395516	765	0.15740719392469754	10618	0.058800593351063024	8724	0.010716176481657605
9719	0.34909109404603805	9671	0.3072880136376196	782	0.22175105156856773	9712	0.1218696235898391	20543	1.339840457771822e-07
9682	0.18560693302731987	9690	0.1485957705980353	9691	0.12424493719681642	9709	0.10367547859871047	9728	0.08409562555543336
32220	0.17687781548946763	32223	0.14935947862867685	15541	0.09080135064585142	32219	0.08545994658454804	29649	0.08135685389223295
11511	0.25863592414473896	11515	0.19217890285178937	15539	0.1387701081640799	15540	0.09836976355135328	15542	0.0742238317797715
9766	0.5617568015021783	14006	0.21291972657663374	9708	0.08732651694345156	9705	0.060527982020766244	9756	0.03835247365075924
30084	0.5787041777811048	19179	0.2406378047567735	10628	0.11039202368802874	10616	0.06429664709559252	10626	0.003224335229023062
13205	0.2758987031583668	8715	0.27473779185289016	8714	0.25143012672229087	28971	0.13539860706901466	28970	0.04655876193326849
34	0.43533594194884856	35	0.11072621149530677	1653	0.08699395378071675	8702	0.052120126854891376	28685	0.0492741224019839
1654	0.20398834718442313	786	0.19977066132451912	1653	0.1626620233301885	35	0.09424574477477025	31690	0.03619800792495139
2825	0.6340444417814602	12464	0.36580476379662813	7945	8.628244393718611e-05	788	5.4689951123358984e-05	9272	8.586586574142954e-06
9265	0.7266852692251006	37	0.14229278869205608	22799	0.055690645708301664	13448	0.05059827264363713	13991	0.00759972071410975
32387	0.434188028466597	1623	0.3031668347853502	32388	0.252457189542853	13395	0.0066357334027575925	9305	0.0024423032515185237
9299	0.5339788310488847	9313	0.34064237043721673	9320	0.09334975721619945	11760	0.01663341973999886	3923	0.011683991223888536
28906	0.16022579503671683	28905	0.10423387591975779	28902	0.10068189125284327	9304	0.09945564044384263	28904	0.08805523496695247
4185	0.6986302069743295	32413	0.15528049913747177	4189	0.08676836836150895	32421	0.027973737494568766	17009	0.012331838244122668
24378	0.34202813301017787	9353	0.20656999998014156	9337	0.11905521623926908	9381	0.10104090476916353	24379	0.09203675582463318
4202	0.7045128476452699	4204	0.22637663074259928	4203	0.021294649519803782	4205	0.018380785852592813	4199	0.01044224910237977
29811	0.6155283012016033	29800	0.19609367829242091	6533	0.05659320921501845	14000	0.051989579747073904	24374	0.038992125385380064
14002	0.9580768124870823	31537	0.009333231598415904	2502	0.007660918371745926	4221	0.006289439335417373	2501	0.005229712851391285
31502	0.33971761518305443	31811	0.23954445066322605	31810	0.12448432184779944	31513	0.08873585992939251	31816	0.05688592491936585
31504	0.7800412542406444	31503	0.07877419461610856	31511	0.042259240225464144	31512	0.021062500411462366	31505	0.012470564277140968
31660	0.6486254352670447	13006	0.16473204564651459	14952	0.13230089966370692	31659	0.05094672670372139	16200	0.0011164852437707945
23249	0.9235689448879151	23248	0.04938947590287863	17812	0.00971820360864724	17571	0.008257909357388928	17815	0.002690651024332417
3785	0.9137944957572974	10917	0.05585963434207025	1617	0.010324446687946796	6698	0.007199946008455762	2349	0.006459029756746815
446	0.5954086718080344	14057	0.18760458856837292	1809	0.15583197797421927	1646	0.03314747899455821	11786	0.014714360849049365
9604	0.5549735789881535	9603	0.31436784071770835	14533	0.11248692405465512	14532	0.008587892566965396	9606	0.00319512415540628
15158	0.37385560737066437	454	0.2716512801700063	1801	0.12595515160061305	15154	0.10334071841428945	15155	0.038324284117515345
12833	0.8613881693501545	457	0.05141353172781832	12834	0.04782982790482002	1798	0.03252895751474391	7975	0.0043963624795788
19505	0.9063327494994172	458	0.05372438538814711	2586	0.037226252527493287	2601	0.0017043632464571789	15209	0.0009941777293477076
12350	0.4733403994451262	12351	0.45721478678520044	12352	0.06579987575099097	29771	0.002209102799488952	29770	0.0008195228474731709
7202	0.3476198404558469	4560	0.23109457964497382	9589	0.17999976417622537	9590	0.10484465919400746	2585	0.05672611843144485
12344	0.5068738315110237	15313	0.19674072524748673	4542	0.05519940889414002	16261	0.02458702998232772	12345	0.020771754564270793
10553	0.6382677951269673	10554	0.0887780157105927	7288	0.08494315701139736	9591	0.07323303829338638	4561	0.060222844480545636
12353	0.4896494133217537	4015	0.4180263192968153	12354	0.0834337036184763	12352	0.006804921448779681	12351	0.001545766053563064
18353	0.7939019163654187	456	0.10398915592225154	10555	0.08240307681912429	4010	0.010885103110651028	2587	0.005490528184255523
4562	0.4936459489879623	11457	0.4836136634181536	15144	0.018952730818256255	6364	0.0010736876273406719	15143	0.0009254543152785737
4429	0.7645479849793223	14056	0.2295529152949838	14057	0.005360247331242336	446	0.0003029506800494906	1809	0.0002177492613032017
2349	0.5098690942200326	6698	0.3466968365733061	19755	0.07380861101408731	1649	0.030719269725815717	1635	0.02743705284156131
17808	0.7093910072752762	441	0.25826076571677187	3746	0.02513115765395032	3789	0.002787013955810015	24818	0.0019183440274427878
4448	0.9997606572679637	3795	0.00015262802005367324	3791	3.822896871741746e-05	24828	3.1032672185611836e-05	25337	1.340562951800783e-05
31663	0.3855119753280424	31669	0.37595356224251864	14951	0.08462074355286457	31664	0.042681414851870804	31668	0.03973560773042527
32217	0.45517906882898207	13011	0.2269325360093915	14950	0.11705259823732052	32216	0.09335192868225521	13012	0.07215014764948585
10339	0.3733931469775422	32208	0.1784738112096995	13010	0.16849980178330326	31826	0.06538568866958404	18684	0.035889466275713114
9718	0.2871728247274627	11523	0.2721894148511011	3754	0.17791252886356737	9689	0.12301880909051847	15544	0.09238060161785241
9764	0.28157328417957045	9762	0.1822952974948808	9760	0.0901275809906595	9721	0.0846383579700239	9716	0.07174083804913348
20391	0.608504075889263	20467	0.2918831263184521	10619	0.034091704472480944	10626	0.030023043219794286	20396	0.012317113387621032
8714	0.4373090511359772	8715	0.26875276560741523	13205	0.21005590508222988	28971	0.05710917269861823	28970	0.01964992280142965
849	0.31551560762009734	786	0.13950072851101453	1654	0.08817614087805459	8689	0.08006538288555275	1653	0.045466054755757275
8692	0.2059273771926592	13727	0.20350383520756818	10343	0.1937923079926342	8691	0.06711458680673804	8695	0.0549132136613648
788	0.458798144198601	9272	0.42395592154768935	10920	0.11614345911940538	9292	0.0006875381029810587	23699	7.863589609729445e-05
13991	0.8612223274820632	37	0.11565104443715667	13993	0.022732140394347317	22799	0.00023240839391057162	9265	0.00013870816724850145
9314	0.20189390759692763	9276	0.11170545553339442	1667	0.10118407182349994	9324	0.09345617946904851	9309	0.05926350701700785
1692	0.6182420086165524	12549	0.21192643001248526	22009	0.15858920732422455	1693	0.007786080690282561	1626	0.002545368859170974
9323	0.2731837800724302	9311	0.19648528149010663	4173	0.15569201060524404	4177	0.07906317920256287	9307	0.07342012091140533
32409	0.4290799860621418	17004	0.2020661093440765	4172	0.12189302144975933	17002	0.0939769521474615	17003	0.057122480130791915
4135	0.30017941994727215	4132	0.24287631877613072	9359	0.22603189293747547	9392	0.20445615097318176	32424	0.01579754453742763
26220	0.17853616430169414	24342	0.11770467937596002	26215	0.0906389835255632	26527	0.0644675609785002	26524	0.05739785786966598
9683	0.24026688018006384	9688	0.19318200430608415	9686	0.18266780419261527	9709	0.17360691826872654	9690	0.11504774810399407
9719	0.501625633059373	9671	0.2779748118239432	782	0.1493207663666201	9712	0.07104748385784124	20347	1.2145522566493964e-05
10340	0.5323246437719765	845	0.10595838316578031	1592	0.10101706484041094	1593	0.08950100358290891	846	0.06822682701656017
34	0.7226594437307994	8702	0.06744798078050283	28678	0.034649358791441515	35	0.029126988479560197	1653	0.02121362224510003
31711	0.2239108315865618	786	0.18218699305832534	31710	0.08830480841102264	31690	0.07005509516631088	1654	0.06862945141521229
13734	0.8460457593189253	3559	0.08153798619322962	7957	0.043258751901463784	7945	0.0161072359629133	26724	0.008951527710078698
42	0.5410064905709607	1622	0.23046231369071798	36	0.12823521718188	9183	0.09838656408110098	16402	0.001044032796964348
9284	0.7764529913930229	1625	0.14694593100006867	32288	0.03780178049591874	12603	0.026004038059793434	3620	0.010366272754979929
9285	0.22177020963820315	9278	0.19239042500159048	9294	0.14536626298063002	9270	0.11790039103890337	14039	0.06785107680688161
9299	0.8945418688787172	9313	0.032881106106852076	11760	0.029237425049342635	3923	0.02503740249479683	9320	0.01827339909736579
4177	0.5537845415981075	9323	0.32032850922915945	28907	0.01849853379484792	4173	0.01615818683542042	9311	0.014733288699443776
32413	0.5514532860224793	32414	0.29440833786334203	4185	0.09665032118654575	4184	0.03643961543449297	4189	0.012885691895787121
18833	0.2959067793084138	9346	0.17609722074274026	9377	0.11756974871540062	9335	0.09719921344936568	9326	0.05332917764341066
4199	0.5917006814154034	4201	0.25382762840005113	4202	0.09017063591733791	4204	0.04013554741926566	4198	0.01622159268542855
24373	0.27572706706502137	26235	0.20435228143322726	26285	0.12088586705479566	24248	0.1117040650617151	26530	0.1057288628134008
10585	0.4373266428528295	12990	0.18257591641620993	2125	0.14101110989669727	12987	0.09531762726705446	12991	0.043023143423963434
11424	0.5720888682649631	10580	0.1759423738939385	11425	0.12024895441891373	2589	0.058717730362482436	11426	0.02884317061427741
20558	0.48330823113347976	12192	0.24107440634216948	20912	0.23779132449471557	2023	0.01084482864280369	2017	0.00913756470574913
21374	0.43992736188305104	3646	0.2429528286004366	3644	0.10856104955577911	10506	0.07765561201816086	13018	0.07603979150769102
31915	0.24923324786037082	31914	0.17986936974729226	2371	0.13382627194910668	31916	0.0852732807928481	31913	0.08250025521119272
